video_id,title,published,view_count,hms_format
NOmZ3iQ774U,Oh My OpenCode Review: Better than Claude Code?,2026-01-17,21043,0:29:14
CUNHS7I3mMA,OpenCode Review: Because I Hit Claude Code Usage Limits (Claude Code vs OpenCode vs Codex CLI),2026-01-11,23176,0:24:23
