video_id,title,published,view_count,hms_format
agf6DhYAMBE,How to Install & Use OpenCode CLI on Windows,2026-03-28,1279,0:12:18
92gEHET209w,Complete Ollama + OpenCode Installation Guide,2026-03-12,1638,0:14:28
Ke7eTqP3KY8,OpenCode Full Setup Guide 🚀 Beginner Crash Course,2026-03-10,2019,0:12:18
vlIlbdoGoCY,How to Setup OpenCode with Ollama (Zero Cost AI Assistant),2026-03-03,12702,0:15:43
