video_id,title,published,view_count,hms_format
nbtTXteT8ws,"Master Opencode in 20 Min! (Claude, Gemini & More)",2026-01-22,5463,0:20:12
rb694crEs0Y,n8n Deepseek AI Agent REVOLUTIONIZES Sales Strategy,2025-02-04,209,0:36:50
ck2M3nWTshQ,Why Deepseek V3 is the AI You Can’t Ignore!,2025-01-07,1136,0:13:45
