video_id,title,published,view_count,hms_format
Hg-7OCjuGZE,"OpenCode Full Tutorial — Agents, Skills, MCP & Expense Tracker APP Build",2026-05-13,1112,0:18:41
Nr52bheFoeY,FREE Claude Code NEW METHOD (No GPU & No Nvidia NIM),2026-05-09,3708,0:07:55
oEt2l8MZuvA,Claude Code + NVIDIA NIM Free Tier = 100x Cheaper (No GPU & No limits),2026-05-03,5722,0:04:17
dJN33QRqAdQ,UNLIMITED FREE Claude Code ALTERNATIVE OPENCODE (No GPU & Opensource),2026-05-02,4494,0:08:33
tJZ48AjImCI,Claude Code + Ollama: 100x CHEAPER (Cloud & Local Models),2026-04-27,1953,0:07:06
9PkxqNSbXHw,Google's FREE Gemma 4 Complete Local Setup Guide — LM Studio + Claude Code + Mobile (2026),2026-04-23,1192,0:19:52
n8BOMI1tj1o,What Is Claude Code? Install It on Windows in 5 Minutes (AI Agent Guide),2026-04-08,234,0:05:12
