video_id,title,published,view_count,hms_format
UVObNdNmzzw,DeepSeek V4 just shocked the AI industry…,2026-04-24,40654,0:29:53
6KB73J01fGw,8 Insane OpenCode Use Cases! (just copy me),2026-01-22,65864,0:29:06
syK7yprJknM,OpenCode just killed all vibe coding apps (it’s insane),2026-01-13,140463,1:00:38
