video_id,title,published,view_count,hms_format
ZYWs3PHyavI,Beginner's Guide to OpenCode | Claude Code Alternative,2026-03-06,1229,0:52:56
K4DxhkFUFyM,Editing video was HARD until I found Remotion (Beginner friendly tutorial) w/ OpenCode,2026-02-22,1378,0:24:31
