video_id,title,published,view_count,hms_format
pwcChjf0Oek,OpenCode can connect to almost all LLMs for coding,2026-03-17,4182,0:00:32
LBy_mDvy-m8,Running parallel agents with OpenCode,2026-03-16,1554,0:00:53
WOOzCHaQipU,Master OpenCode in 28 minutes,2026-01-21,94645,0:28:24
