video_id,title,published,view_count,hms_format
DwikL8QBcDU,Codex vs. OpenCode (2026): The Truth After Real Testing,2026-07-23,2271,0:36:45
LSH-EHgBvuo,OpenCode Crash Course: Build With AI Agents The Right Way,2026-06-16,10787,1:07:04
v0qPdxvWGxU,Build a REAL Personal Finance App with OpenCode + Supabase (Full Beginner to Advanced Tutorial),2026-06-05,7466,1:24:13
FyyQuRhpPw8,OpenCode Tutorial for Beginners: Learn 90% Of OpenCode in Under 25 Minutes,2026-06-01,34935,0:22:33
