OSP,2026-04-10,15.1,15.1,14.9,0.1999999999999993,2,0,2,3447381,15.0
PLANB,2026-04-10,4.0,4.04,4.0,0.040000000000000036,2,2,0,1449407,4.04
POPF,2026-04-10,6.95,6.95,6.9,0.04999999999999982,1,0,1,77000,6.9
PRM,2026-04-10,8.75,8.8,8.35,0.45000000000000107,9,1,8,95193951,8.4
PSH,2026-04-10,3.5,3.52,3.48,0.040000000000000036,2,1,1,581501,3.5
PSL,2026-04-10,6.6,6.65,6.5,0.15000000000000036,3,1,2,2606902,6.6
PTG,2026-04-10,8.65,8.65,8.45,0.20000000000000107,4,0,4,3160510,8.45
PTL,2026-04-10,10.1,10.4,10.0,0.40000000000000036,4,3,1,744400,10.0
PTT,2026-04-10,34.75,35.5,34.75,0.75,3,3,0,48757370,35.25
PTTEP,2026-04-10,151.5,152.0,150.0,2.0,4,1,3,12371713,152.0
PTTGC,2026-04-10,36.5,36.5,35.75,0.75,3,0,3,24422117,36.0
QH,2026-04-10,1.4,1.4,1.38,0.020000000000000018,2,0,2,7277496,1.39
RATCH,2026-04-10,30.0,30.25,29.75,0.5,2,1,1,2852209,30.25
RBF,2026-04-10,4.0,4.02,3.88,0.13999999999999968,7,1,6,1929172,3.88
RCL,2026-04-10,31.25,32.5,31.25,1.25,5,5,0,4023096,32.25
RJH,2026-04-10,12.2,12.3,12.1,0.20000000000000107,2,1,1,456258,12.2
ROJNA,2026-04-10,5.25,5.25,5.2,0.04999999999999982,1,0,1,1488844,5.25
SAPPE,2026-04-10,30.5,31.0,30.5,0.5,2,2,0,84106,30.75
SAT,2026-04-10,14.4,14.5,14.3,0.1999999999999993,2,1,1,458613,14.3
SAWAD,2026-04-10,23.7,23.8,23.6,0.1999999999999993,2,1,1,6753432,23.8
SC,2026-04-10,1.97,1.99,1.96,0.030000000000000027,3,2,1,2805828,1.97
SCB,2026-04-10,145.5,146.0,144.0,2.0,4,1,3,13003489,145.0
SCC,2026-04-10,214.0,214.0,209.0,5.0,5,0,5,4753234,211.0
SCGP,2026-04-10,20.9,21.1,20.2,0.9000000000000021,9,2,7,17652585,20.2
SENA,2026-04-10,1.87,1.88,1.86,0.019999999999999796,2,1,1,433363,1.87
SGP,2026-04-10,7.9,7.95,7.85,0.10000000000000053,2,1,1,148902,7.9
SINGER,2026-04-10,4.9,4.94,4.9,0.040000000000000036,2,2,0,291549,4.92
SIRI,2026-04-10,1.42,1.42,1.39,0.030000000000000027,3,0,3,37168136,1.4
SIS,2026-04-10,22.7,22.9,22.4,0.5,5,2,3,453838,22.7
SJWD,2026-04-10,7.55,7.6,7.4,0.1999999999999993,4,1,3,2374903,7.45
SPALI,2026-04-10,16.4,16.6,16.4,0.20000000000000284,2,2,0,5764926,16.4
SPCG,2026-04-10,8.9,8.9,8.8,0.09999999999999964,2,0,2,367382,8.85
SPRC,2026-04-10,6.85,6.85,6.65,0.1999999999999993,4,0,4,7842066,6.75
SSP,2026-04-10,3.64,3.68,3.58,0.10000000000000009,5,2,3,1605806,3.62
STA,2026-04-10,17.3,17.3,16.7,0.6000000000000014,6,0,6,5863331,17.1
STGT,2026-04-10,10.6,10.6,10.0,0.5999999999999996,6,0,6,7646432,10.4
SUPER,2026-04-10,0.1,0.11,0.1,0.009999999999999995,1,1,0,11736700,0.11
SUPEREIF,2026-04-10,5.75,5.75,5.7,0.04999999999999982,1,0,1,106801,5.75
